reactant_A,reactant_B,label_str,label_int,identifier
O[P](CP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Br[Br]Br,salt,1,REJTUY
C1C[NH]=C2NCCN2C1,OC(=O)[O],salt,1,REJVIM
C(c1ccccc1)[N]1(Cc2ccccc2)CC23OC(C=C2)C2C4OC(C1)(C32)c1ccccc41,FC(F)(F)S(=O)(=O)[O],salt,1,REJXUD
OC(CC(O)=O)C(=O)[O],[NH3]C(CC1=CNC=[NH]1)C(=O)[O],salt,1,REJZUC
C1CC2CC[NH]1CC2,[Br]BrBrBrBrBrBr[Br],salt,1,REKBAK
BrBr[Br],C[P](C)(C)C,salt,1,REKBEO
BrBr[Br],C1CC2CC[NH]1CC2,salt,1,REKBIS
O=S(=O)([O])[O],[NH3]c1ccccc1[NH3],hydrate,3,REKBOZ
Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,CC(C)OC(=O)c1ccccc1,cocrystal,2,REKKAT
Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,O=C1C=CC(=O)C=C1,cocrystal,2,REKKIB
Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,CC1=C(C)C(=O)C(=C(C)C1=O)C,cocrystal,2,REKKOH
Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,O=N(=O)c1ccccc1,cocrystal,2,REKKUN
Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,CCCC(=O)CCC,cocrystal,2,REKMAV
C[S](c1ccccc1)c1cccc2cccc(Sc3ccccc3)c12,FC(F)(F)S(=O)(=O)[O],salt,1,REKMOL
CCCN(CCC)C(=O)CCC(=O)N(CCC)CCC,O=C1NCc2ccc(CNC(=O)c3cccc(c3)C(=O)NCc3ccc(CNC(=O)c4cccc1c4)cc3)cc2,solvate,4,REKNAZ
FC(F)(F)S(=O)(=O)[O],C[S](c1ccccc1)c1ccc2CCc3ccc(Br)c1c23,salt,1,REKNEC
O=C(CCC(=O)N(CC1CCCCC1)Cc1ccccc1)N(CC1CCCCC1)Cc1ccccc1,O=C1NCc2ccc(CNC(=O)c3cccc(c3)C(=O)NCc3ccc(CNC(=O)c4cccc1c4)cc3)cc2,cocrystal,2,REKNED
CC(C)CN(CC(C)C)C(=O)CCC(=O)N(CC(C)C)CC(C)C,O=C1NCc2ccc(CNC(=O)c3cccc(c3)C(=O)NCc3ccc(CNC(=O)c4cccc1c4)cc3)cc2,cocrystal,2,REKNIH
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,O=C1NCc2ccc(CNC(=O)c3cccc(c3)C(=O)NCc3ccc(CNC(=O)c4cccc1c4)cc3)cc2,cocrystal,2,REKNON
FC(F)(F)S(=O)(=O)[O],C[S](c1ccccc1)c1ccc2CCc3ccc(Sc4ccccc4)c1c23,salt,1,REKNUS
CCOP([O])(=S)c1ccc2ccccc2c1,[NH3]C(C)c1ccccc1,salt,1,REKPAZ
CCOP([O])(=S)c1ccc2ccccc2c1,[NH3]C(C)c1ccc(Cl)cc1,salt,1,REKPED
FP(F)(=O)[O],N(c1ccccc1)C1=N[N](=CN1c1ccccc1)c1ccccc1,salt,1,REKSAF
O=C(NCc1ccncc1)C(=O)NCc1ccncc1,OC(=O)c1cccc(Cl)c1,cocrystal,2,REKTAG
CC(=O)OC1C(OC(C)=O)C(=CC2OC(=O)C3(C)OC23C(OC(C)=O)C2C(C)(O)C(O)C=CC2(C)C1OC(C)=O)C,c1ccccc1,cocrystal,2,REKXAH
CC1[NH2]CCC1,OC(C(O)C(=O)[O])C(O)=O,hydrate,3,REKXOV
CC1[NH2]CCC1,OC(C(O)C(=O)[O])C(O)=O,salt,1,REKXUB
CN1c2ccc(cc2c2cc(ccc12)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,O1C=CC=C1,cocrystal,2,REKYUE
CC(=O)[O],N1C(=[NH]C(=C1c1ccccc1)c1ccccc1)c1ccc(cc1)C1=NC(=C(N1)c1ccccc1)c1ccccc1,solvate,4,RELBUG
Cc1ccc2N3CN(Cc2c1)c1ccc(C)cc1C3,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O,cocrystal,2,RELCUH
OS(=O)(=O)[O],O=S(=O)(N=[N]=[N])N1C=[NH]C=C1,salt,1,RELKAW
[NH3]C(C)C(O)=O,I[I]I,salt,1,RELKEB
OC(=O)c1cc(cc(c1[O])N(=O)=O)N(=O)=O,Fc1ccc(cc1)N1CC[NH2]CC1,salt,1,RELPOR
OC(=O)C(=O)[O],Fc1ccc(cc1)N1CC[NH2]CC1,salt,1,RELPUX
OC(C(O)C(=O)[O])C(O)=O,Fc1ccc(cc1)N1CC[NH2]CC1,hydrate,3,RELQAE
O=N(=O)c1ccc2nc3CC4CC(Cc5nc6ccc(cc6c(c6ccccc6)c45)N(=O)=O)c3c(c3ccccc3)c2c1,c1ccncc1,cocrystal,2,RELRIK
OO,C1COc2ccccc2OCCOCCOc2ccccc2OCCO1,cocrystal,2,RELVEN
OO,[O][N]12CCOCCOCC[N]([O])(CCOCCOCC1)CCOCCOCC2,cocrystal,2,RELVIR
OO,CN(CC(=O)[O])C(N)=[NH2],cocrystal,2,RELVOX
N#CC(C#N)=C(C#N)C#N,CCc1[n]([O])c(C)c(CC)[n]([O])c1C,cocrystal,2,REMFEV
N1C=[NH]C=C1,Clc1cc(ccc1C(=O)[O])N(=O)=O,salt,1,REMKOJ
FC(F)(F)S(=O)(=O)[N]S(=O)(=O)C(F)(F)F,CC[N]12CCN(CC1)CC2,salt,1,REMMUT
O[P](c1ccccc1)(c1ccccc1)c1ccccc1N=Nc1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,REMNUT
[NH2]=C(NC(=O)Nc1ccccc1)Nc1ccccc1,O=C(Nc1ccccc1)[N]C#N,salt,1,REMWOV
CC(NCCCCNC(C)=[NH]C(C)(C)C)=[NH]C(C)(C)C,FC(F)(F)S(=O)(=O)[O],salt,1,REMWUE
CN(C)c1cc[nH]cc1,COc1ccc(cc1)c1cc(C(=O)[O])c2cc(Cl)ccc2n1,salt,1,REMYEP
CCCC1=CC2=Cc3ccccc3N3C(=C(c4ccc(C)cc4)C(=C23)C1=O)c1ccc(C)cc1,Oc1ccc(O)cc1,cocrystal,2,REMZOA
[NH3]CC(O)=O,OC(=O)C=CC(=O)[O],salt,1,RENBAN
NC(=O)Nc1[nH]cccc1,O=[Cl](=O)(=O)[O],salt,1,RENDET
[NH3]C(C(O)=O)c1ccccc1,O=S(=O)([O])[O],hydrate,3,RENKUQ
FC(F)(F)C(=O)[O],C[NH2]C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NCCc1ccccn1)OC,solvate,4,RENLEE
Fc1c(F)c(F)c(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,O=C(Nc1ccccc1)c1ccccc1,cocrystal,2,RENPEJ
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O,CN(CN(C)N(=O)=O)N(=O)=O,cocrystal,2,RENPUV
O=[Cl](=O)(=O)[O],CC1=C[NH]=C(NC(=O)Nc2cccc3ccccc23)S1,hydrate,3,RENQAF
FC(F)(F)S(=O)(=O)[O],Cc1ccc([I]C=C(OS(=O)(=O)C(F)(F)F)c2ccccc2)cc1,salt,1,RENQEG
FC(F)(F)S(=O)(=O)[N]S(=O)(=O)C(F)(F)F,CC[N]1=CN(C)C=C1,salt,1,RENSEJ
CC[N]1=CN(C)C=C1,FC(F)(F)S(=O)(=O)[O],salt,1,RENSIN
Cc1c[nH]cc(C)c1,OC(=O)CNc1ccccc1C(=O)[O],salt,1,RENWEP
CC([NH2]Cc1ccccc1)c1ccccc1,F[P](F)(F)(F)(F)F,salt,1,RENWOY
O=C([O])C=CC(=O)[O],C1CNC(=[NH]C1)CCC1=[NH]CCCN1,salt,1,RENYUE
F[P](F)(F)(F)(F)F,C1CC[N]2=CN(Cc3cccc4cc5cccc(CN6C=[N](C1)c1ccccc61)c5nc34)c1ccccc21,solvate,4,RENYUG
COc1ccc(C=O)cc1,CC1(C)OC(C(O1)C(O)(c1cccc2ccccc12)c1cccc2ccccc12)C(O)(c1cccc2ccccc12)c1cccc2ccccc12,cocrystal,2,REPCOF
OC(=O)C(=O)[O],[NH3]C(C(C)O)C(O)=O,salt,1,REPFEX
[NH3]C(Cc1ccccc1)C(O)=O,O=S(=O)([O])[O],hydrate,3,REPFUN
Clc1cc(cc(Cl)c1[O])N(=O)=O,Cc1[nH]c(C)cc(C)c1,salt,1,REPMUU
c1ccccc1,ClC1(Cl)N(c2ccccc2C1=O)C1=Nc2ccccc2C1=O,cocrystal,2,REPPAD
CC1=C([I]c2ccccc2)c2ccccc2N1C(=O)C(C)(C)C,Cc1ccc(cc1)S(=O)(=O)[N]S(=O)(=O)c1ccc(C)cc1,salt,1,REPTIS
CC(C)(OO)OO,Cc1cc(c(O)c(c1)P(=O)(c1ccccc1)c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,cocrystal,2,REPWUI
O=N(=O)c1ccc(c(c1)N(=O)=O)S(=O)(=O)[O],C(C=CC[P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,salt,1,REQCID
N#CC[P](c1ccccc1)(c1ccccc1)c1ccccc1,O=N(=O)c1ccc(c(c1)N(=O)=O)S(=O)(=O)[O],salt,1,REQCOJ
F[P](F)(F)(F)(F)F,C1N2C=C[N](=C2)Cc2ccccc2C[N]2=CN(CN3C=C[N](=C3)Cc3ccccc3C[N]3=CN1C=C3)C=C2,solvate,4,REQFIE
Cc1cc(cc(C)c1O)c1cc(C)c(O)c(C)c1,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,cocrystal,2,REQFOM
Cc1cc(cc(C)c1O)c1cc(C)c(O)c(C)c1,BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,cocrystal,2,REQGAZ
CC1=CC(C=C(C)C1=O)=C1C=C(C)C(=O)C(=C1)C,Oc1c(Cl)cc(cc1Cl)c1cc(Cl)c(O)c(Cl)c1,cocrystal,2,REQGED
CC1=CC(C=C(C)C1=O)=C1C=C(C)C(=O)C(=C1)C,Oc1c(Br)cc(cc1Br)c1cc(Br)c(O)c(Br)c1,cocrystal,2,REQGIH
ClC1=C(Cl)C(=O)C(=O)C(=C1Cl)Cl,Cc1cc(C)c(C)cc1C,cocrystal,2,REQVIT
c1cc2ccc3cccc4ccc(c1)c2c34,ClC1=C(Cl)C(=O)C(=O)C(=C1Cl)Cl,cocrystal,2,REQVOZ
ClC1=C(Cl)C(=O)C(=O)C(=C1Cl)Cl,S1C=CSC1=C1SC=CS1,cocrystal,2,REQWAM
O=C([O])CCc1c2ccccc2cc2ccccc12,[NH3]C1CCCCC1[NH3],solvate,4,REQZES
COc1c2C3CCC(C3)c2c(OC)c2C3CCC(C3)c12,BrC(Br)(Br)Br,cocrystal,2,REQZUJ
CN(C)c1ccc(cc1)N(C)C,BrC(Br)(Br)Br,cocrystal,2,RERBAS
Cc1ccc2cc(C)ccc2c1,BrC(Br)(Br)Br,cocrystal,2,RERBIA
BrC(Br)(Br)Br,CN(C)c1ccc(Cc2ccc(cc2)N(C)C)cc1,cocrystal,2,RERCAT
NC(N)=[NH]C1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,Nc1ccccc1C(=O)[O],hydrate,3,RERCEA
BrC(Br)(Br)Br,Cc1cc2c(cc1C)c1cc(C)c(C)cc1c1cc(C)c(C)cc1c1cc(C)c(C)cc21,solvate,4,RERCEX
C(N(Cc1ccccc1)Cc1ccccc1)c1ccccc1,BrC(Br)(Br)Br,cocrystal,2,RERCIB
NC(N)=[NH]C1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,Oc1ccccc1C(=O)[O],hydrate,3,RERCIE
NC(=[NH2])NC1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,Oc1cccc(c1)C(=O)[O],hydrate,3,RERCOK
NC(N)=[NH]C1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,Oc1ccc(cc1)C(=O)[O],hydrate,3,RERCUQ
NC(N)=[NH]C1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,Nc1ccc(cc1)C(=O)[O],hydrate,3,RERDEB
[nH]1cccc2ccc3cccnc3c12,OC(=O)C[NH](CC(=O)[O])CC(=O)[O],hydrate,3,RERFID
COC(=O)NC1=[NH]c2cc(ccc2N1)C(=O)c1ccccc1,O=N(=O)[O],salt,1,RERNIO
O=S(=O)([O])[O],NC1=[NH]C(=O)NC=C1F,hydrate,3,RERNOU
NC1=[NH]C(=O)NC=C1F,CS(=O)(=O)[O],salt,1,RERNUA
Oc1ccc2ccccc2c1,COc1ccc(cc1)C1=NN(C(C1)c1ccc2ccc3cccc4ccc1c2c34)C(C)=O,cocrystal,2,RERNUZ
C[NH]1CCCCC1CO,Oc1ccc(cc1)C(=O)[O],hydrate,3,RERPAI
O=N(=O)[O],NC(N)=[NH]C1=NON=C1C(O)=O,salt,1,RERSIU
OC(C1CC2CC[NH]1CC2C=C)c1ccnc2ccccc12,OC(C(=O)[O])c1ccccc1,salt,1,RERXUH
OC(C(=O)[O])c1ccccc1,OC(C1CC2CC[NH]1CC2C=C)c1ccnc2ccccc12,salt,1,RERYAO
OC(=O)C=CC(O)=O,Cc1cccnc1C,cocrystal,2,RESFOL
OC(=O)C=CC(O)=O,Cc1cncc(C)c1,cocrystal,2,RESHED
CC1=CN(C(=O)C=C1)c1ccccc1,Oc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O,cocrystal,2,RESLUA
C[N](C)(C)C,[H](OC(=O)C(SC(=S)N(C)C)SC(=S)N(C)C)[O]C(=O)C(SC(=S)N(C)C)SC(=S)N(C)C,salt,1,RESNAE
Nc1[nH]c(N)nc(N)n1,O=C([O])CC#N,salt,1,RESQEP
Oc1ccccc1C=O,COc1ccc(cc1)C1=C(N=C(N1)c1cc(ccc1O)N(=O)=O)c1ccc(OC)cc1,cocrystal,2,RESQOW
NNC(N)=[NH2],O=C1C(=O)C(=C1[O])[O],salt,1,RESVAM
c1ccc(cc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,S=P1([S])SSSP(=S)([S])S1,salt,1,RESWIV
C[NH2]CC(=O)[O],NC1=NC(=O)NC=C1F,solvate,4,RESZAU
C[NH](C)CC(=O)[O],NC1=NC(=O)NC=C1F,cocrystal,2,RESZEY
CC(=O)N1CCC2C1C1c3ccc4OCOc4c3C2[N]2=C1c1cc3OCOc3cc1CC2,O=N(=O)[O],hydrate,3,RETGUW
CC(C)N(C(C)C)C1=C([C]1N([C]1C(=C1N(C(C)C)C(C)C)N(C(C)C)C(C)C)c1ccccc1)N(C(C)C)C(C)C,FC(F)(F)S(=O)(=O)[O],salt,1,RETKEI
Oc1ccc2C(=O)CC(Oc2c1)c1ccccc1,NC(=O)N1c2ccccc2C=Cc2ccccc12,cocrystal,2,RETKUA
O=[Cl](=O)(=O)[O],O=C1N(CCCN2C=[NH]C=C2)C(=O)c2ccc3C(=O)N(CCCN4C=[NH]C=C4)C(=O)c4ccc1c2c34,salt,1,RETLAF
Oc1cc(O)c2C(=O)CC(Oc2c1)c1ccccc1,NC(=O)N1c2ccccc2C=Cc2ccccc12,cocrystal,2,RETLEL
O=N(=O)[O],O=C1N(CCCN2C=[NH]C=C2)C(=O)c2ccc3C(=O)N(CCCN4C=[NH]C=C4)C(=O)c4ccc1c2c34,salt,1,RETLIN
COS(=O)(=O)[O],O=C1N(CCCN2C=[NH]C=C2)C(=O)c2ccc3C(=O)N(CCCN4C=[NH]C=C4)C(=O)c4ccc1c2c34,salt,1,RETLOT
OS(=O)(=O)[O],O=C1N(CCCN2C=[NH]C=C2)C(=O)c2ccc3C(=O)N(CCCN4C=[NH]C=C4)C(=O)c4ccc1c2c34,hydrate,3,RETLUZ
CCOC(=O)c1cc(c2ccccc2)c(C(=O)OCC)c(Cc2ccccc2)n1,Oc1ccc(O)cc1,cocrystal,2,RETSEQ
[NH3]c1ccc(C)cc1,CCCOC(=O)Cc1cc(cc(Sc2cc(cc(CC(=O)[O])c2O)C(C)(C)C)c1O)C(C)(C)C,salt,1,REVFAC
[NH3]c1ccccc1,O=C([O])C1=CSC(S1)=C1SC=CS1,salt,1,REVGOQ
CCCC[N](CCCC)(CCCC)CCCC,O=P([O])(c1ccccc1)c1ccccc1,salt,1,REVLEK
Clc1c(Cl)c(Cl)c([O])c(Cl)c1Cl,C[NH](C)Cc1cccc2cccc(CN(C)C)c12,salt,1,REVNIP
Nc1nc(N)nc(CO)n1,CN1C(=O)NC(=O)C=C1CO,hydrate,3,REVTUI
Nc1nc(N)nc(N)n1,OCC1=CC(=O)NC(=O)N1,hydrate,3,REVVAQ
OC(=O)c1ccccc1C(=O)[O],O=C1N(CC[NH2]CCN2C(=O)c3ccccc3C2=O)C(=O)c2ccccc12,salt,1,REVZAT
CSC1=NC(=C2C(N1)c1ccccc1SCCCCCOC2=O)C,Cl,cocrystal,2,REWBIE
NC1=[NH]C(=O)NC=C1,Clc1ccc(cn1)C(=O)[O],hydrate,3,REWCEE
CC(C)(NC(=O)C1=C(O)C2Oc3c(O)ccc4CC5[NH](CCC2(c34)C5(O)C1)CC1CC1)C1=NC(=NO1)c1ccccc1,Cc1ccc(cc1)S(=O)(=O)[O],solvate,4,REWCEF
CC(C)(NC(=O)C1=C(O)C2Oc3c(O)ccc4CC5[NH](CCC2(c34)C5(O)C1)CC1CC1)C1=NC(=NO1)c1ccccc1,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,REWCOP
CC1=C(Br)C(=O)[NH]=C(N)N1,OS(=O)(=O)[O],salt,1,REWFUX
O=[Cl](=O)(=O)[O],CN(c1[nH]cccc1)C(=O)c1cccc(n1)C(=O)N(C)c1[nH]cccc1,salt,1,REWJOT
CN1C(=O)C2C=CC1(C)C1C=CC2(C)N(C)C1=O,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,cocrystal,2,REWJUA
FC(F)(F)S(=O)(=O)[O],CC(C)[N](C(C)C)=C1C=CC=CC2=C1c1ccccc1[P]2(c1ccccc1)c1ccccc1,solvate,4,REWKAG
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,O[NH]=CC1=CNc2ccccc12,hydrate,3,REWKUC
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,C[NH](C)c1ccc(cc1)C=NO,salt,1,REWLAJ
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,ON=Cc1cc[nH]cc1,salt,1,REWLEN
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,ON=Cc1cc[nH]c2ccccc12,hydrate,3,REWLIR
C[N](C)(C)C,FI(F)(=O)[O],salt,1,REWROB
C[N](C)(C)C,O=I(=O)[O],salt,1,REWRUH
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,C(c1ccc(C[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,salt,1,REWVOI
CC1=[NH]N(CN2[NH]=C(C)C=C2C)C(=C1)C,FC(F)(F)S(=O)(=O)[O],salt,1,REWWAS
CCCC[N](CCCC)(CCCC)CCCC,N#CC([N][N]C(C#N)=C(C#N)C#N)=C(C#N)C#N,salt,1,REWZAU
CN1N=NC2=C(N=CN2C1=O)C(N)=O,OC(=O)c1ccc(O)cc1,solvate,4,REXBEF
CN1N=NC2=C(N=CN2C1=O)C(N)=O,OC(=O)c1ccc(O)cc1,cocrystal,2,REXBIJ
F[P](F)(F)(F)(F)F,C1[n]2ccn(Cc3nc4ccccc4nc3C[n]3ccn(Cc4nc5ccccc5nc14)c3)c2,solvate,4,REXCUT
[NH3]C(C)C(=O)Nc1cc(ccc1C(O)=O)C(=O)[O],[NH3]C(C)C(=O)Nc1cc(ccc1C(=O)[O])C(O)=O,hydrate,3,REXHIO
[nH]1cccc2ccc3cccnc3c12,OC(=O)c1c(F)c(F)c(c(F)c1F)C(=O)[O],hydrate,3,REXMOY
O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,cocrystal,2,REXNAL
OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,c1cc(ccn1)c1ccncc1,cocrystal,2,REXNEP
Oc1c[nH]ccc1,Fc1c(F)c(c(F)c(F)c1C(=O)[O])C(=O)[O],salt,1,REXNUF
OC(CN1C(=O)c2ccccc2C1=O)(CC(=O)[O])C(F)(F)F,[NH3]C(C)c1ccccc1,salt,1,REXSET
C[NH2]c1ccccc1,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,REYDAA
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,C[NH](C)c1ccccc1,salt,1,REYDEE
[NH3]c1ccccc1[NH3],O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,REYDII
[NH3]c1cccc(N)c1,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,REYDOO
[NH3]c1ccc(N)cc1,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,REYDUU
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,C[NH]1CCCC1c1cccnc1,salt,1,REYKEM
NC1=NC(=NN1[N]N(=O)=O)N(=O)=O,[NH3]O,salt,1,REYNIW
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=Cc2c1c1c3SC=Cc3c3C=CSc3c1c1SC=Cc21,cocrystal,2,REYPIU
C=C(C1CCC(=CC1)[n]1ccccc1)[n]1ccccc1,F[P](F)(F)(F)(F)F,salt,1,REYPOA
NC(=O)C1=N[N]NC1=NN(=O)=O,[NH3]O,salt,1,REYRUM
[NH3]O,O=N(=O)C1=C([N]C=N1)N(=O)=O,salt,1,REYSOH
C[N]1=C(Sc2ccccc12)C=Cc1ccc(O)cc1,F[P](F)(F)(F)(F)F,hydrate,3,REYYED
Fc1c(F)c(F)c(F)c(F)c1F,CC(C)(C)c1ccnc(c1)c1cc(ccn1)C(C)(C)C,cocrystal,2,REZDEG
[nH]1ccnc2ccccc12,Oc1cccc(O)c1C(=O)[O],salt,1,REZHAG
[NH3]Cc1ccccc1,O=S(=O)([O])[O],salt,1,REZHEK
C1CCN(CC1)[S](N1CCCCC1)N1CCCCC1,F[P](F)(F)(F)(F)F,salt,1,REZJAL
NC1=NON=C1[N]N(=O)=O,[NH3]O,salt,1,REZMOC
[NH2]1CCOCCOCC[NH2]CCOCCOCC1,OP(O)(=O)[O],hydrate,3,REZNEP
CC[NH2]CC,CCOP1(=O)[N]C(=NC#N)N(C)C1(C)C,hydrate,3,REZNUF
[NH3]C(CO)C(O)=O,OC(=O)C=CC(=O)[O],salt,1,REZPAP
[NH3]C(CO)C(O)=O,OC(=O)C=CC(=O)[O],salt,1,REZPET
c1ccccc1,IC#Cc1ccccn1,cocrystal,2,REZQAR
c1ccccc1,IC#Cc1nccc2ccccc12,cocrystal,2,REZQIZ
Fc1c(F)c(F)c(F)c(F)c1F,IC#Cc1ccc2ccccc2n1,cocrystal,2,REZREW
COc1ccc(cc1)N1C(=Nc2c3ccccc3c3ccccc3c12)C1=CC=C(c2ccc(OC)cc2)C2=NSN=C12,Cc1ccccc1,cocrystal,2,REZRUN
COc1ccc(cc1)N1C(=Nc2c3ccccc3c3ccccc3c12)C1=CC=C(c2ccc(OC)cc2)C2=NSN=C12,c1ccncc1,cocrystal,2,REZSIC
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,solvate,4,REZXEZ
OC(=O)c1ccccc1C(=O)[O],NC1=[NH]C(=O)N(C=C1)C1CSC(CO)O1,hydrate,3,RIBFIT
NC1=[NH]C(=O)N(C=C1)C1CSC(CO)O1,OC(=O)c1cc(Cl)c(Cl)cc1C(=O)[O],salt,1,RIBFOZ
[NH3]N,O=N(=O)[C](C1=NON=C1[C](N(=O)=O)N(=O)=O)N(=O)=O,hydrate,3,RIBLAS
[NH3]O,O=N(=O)[C](C1=NON=C1[C](N(=O)=O)N(=O)=O)N(=O)=O,salt,1,RIBLEW
NC(N)=[NH2],O=N(=O)[C](C1=NON=C1[C](N(=O)=O)N(=O)=O)N(=O)=O,salt,1,RIBLIA
NNC(N)=[NH2],O=N(=O)[C](C1=NON=C1[C](N(=O)=O)N(=O)=O)N(=O)=O,salt,1,RIBLOG
C1COCC[NH]2CCOCCOCC[NH](CCO1)CCOCCOCC2,Oc1cccc(O)c1C(=O)[O],salt,1,RIBLUJ
OP(O)(=O)[O],[NH3]c1ccc(cc1)C(O)=O,salt,1,RIBWAB
OC(=O)c1cccc(c1)C(=O)[O],Oc1c[nH]ccc1,salt,1,RIBXAC
CCCC(=O)[O],[NH3]Cc1ccccc1O,salt,1,RIBZIP
Fc1ccc(cc1)C(=O)C1CC[NH](CC1)CCN1C(=O)Nc2ccccc2C1=O,O=C([O])c1ccccc1,hydrate,3,RIBZOV
[S]c1ccccc1,[NH3]CC(C)O,salt,1,RICBIP
OS(=O)(=O)[O],[NH3]c1ccc(cc1)C(O)=O,salt,1,RICDOX
[NH3]C(C)c1ccccc1,OC1(CCSC1)C(=O)[O],salt,1,RICGIU
O=C([O])CCC(=O)NN=C(Nc1[nH]cccc1)c1ccccn1,OC(=O)CCC(=O)NN=C(Nc1ccccn1)c1ccccn1,cocrystal,2,RICHOD
Fc1ccc(cc1)C(=O)C1CC[NH](CC1)CCN1C(=O)Nc2ccccc2C1=O,Oc1ccccc1C(=O)[O],salt,1,RICMEZ
O=C1CC2OCC=C3C[NH]4CCC56C4CC3C2C5N1c1ccccc61,NC(=O)CC(NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C(=O)[O],hydrate,3,RICYEJ
Oc1cccc(c1)N(=O)=O,NC(=O)c1ccncc1,cocrystal,2,RIDFAN
NC(=O)c1cccnc1,Oc1cccc(c1)N(=O)=O,cocrystal,2,RIDFER
Cc1cc[n]([O])cc1,Oc1ccc(cc1)c1ccc(cc1)N(=O)=O,cocrystal,2,RIDJOD
CN(Cc1[nH]cccc1)Cc1[nH]cccc1,O=[Cl](=O)(=O)[O],salt,1,RIDJUJ
CCCCCC[N]12CN3CN(CP(C3)C1)C2,O=S(=O)([O])c1cccc(c1)P(c1ccccc1)c1ccccc1,salt,1,RIDKEW
O=S(=O)([O])c1cccc(c1)P(c1ccccc1)c1ccccc1,CCCC[N]12CN3CN(CP(C3)C1)C2,salt,1,RIDKIA
O=N(=O)[C](N(=O)=O)N(=O)=O,NC(=[NH2])Nc1nnc(NC(N)=[NH2])nn1,hydrate,3,RIDKOF
C1N2CP3CN1C[N](C2)(C3)Cc1ccccc1,O=S(=O)([O])c1cccc(c1)P(c1ccccc1)c1ccccc1,salt,1,RIDKOG
Cc1cc[n]([O])cc1,Oc1ccc(cc1)C=Cc1ccc(cc1)N(=O)=O,cocrystal,2,RIDKUK
Oc1ccc(cc1)c1ccc(cc1)N(=O)=O,[O][n]1ccc(cc1)C#N,cocrystal,2,RIDLEV
OC(=O)C(=O)[O],CCCC[NH](CCCC)CCCC,salt,1,RIDNUQ
[O][n]1ccc(cc1)C#N,Oc1ccc(cc1)C=Cc1ccc(cc1)N(=O)=O,cocrystal,2,RIDPAV
Oc1ccc(cc1)c1ccc(cc1)N(=O)=O,O=N(=O)c1cc[n]([O])cc1,cocrystal,2,RIDPEZ
